stop_id,stop_code,stop_name,stop_desc,stop_lat,stop_lon,zone_id,stop_url,location_type,parent_station
3128,3128,"57 Street & 22 Avenue",,  53.453040,-113.427523,,,0,
3129,3129,"57 Street & 23 Avenue",,  53.453337,-113.427712,,,0,
3130,3130,"57 Street & 19A Avenue",,  53.451083,-113.428138,,,0,
3131,3131,"57 Street & 19A Avenue",,  53.451077,-113.428293,,,0,
3132,3132,"55 Street & 19A Avenue",,  53.450746,-113.425412,,,0,
3133,3133,"54 Street & 19 Avenue",,  53.450007,-113.424171,,,0,
3134,3134,"54 Street & 18A Avenue",,  53.449248,-113.423683,,,0,
3135,3135,"54 Street & 18 Avenue",,  53.448336,-113.424070,,,0,
3136,3136,"54 Street & 17A Avenue",,  53.447533,-113.424144,,,0,
3137,3137,"54 Street & 17A Avenue",,  53.447079,-113.424441,,,0,
3138,3138,"54 Street & Mill Woods Road S",,  53.445820,-113.424443,,,0,
3139,3139,"54 Street & Mill Woods Road S",,  53.445478,-113.423913,,,0,
3140,3140,"50 Street & Mill Woods Road S",,  53.445832,-113.420398,,,0,
3141,3141,"50 Street & Mill Woods Road S",,  53.445863,-113.418167,,,0,
3142,3142,"48 Street & Mill Woods Road S",,  53.445240,-113.413800,,,0,
3143,3143,"48 Street & Mill Woods Road S",,  53.444752,-113.413518,,,0,
3144,3144,"46 Street & Mill Woods Road S",,  53.443795,-113.409852,,,0,
3145,3145,"48 Street & Mill Woods Road S",,  53.444795,-113.412965,,,0,
3146,3146,"42 Street & Mill Woods Road S",,  53.442967,-113.407592,,,0,
3147,3147,"46 Street & Mill Woods Road S",,  53.443398,-113.409363,,,0,
3148,3148,"Mill Woods Road E & 16A Avenue",,  53.444610,-113.402670,,,0,
3149,3149,"42 Street & Mill Woods Road S",,  53.442642,-113.406733,,,0,
3150,3150,"Mill Woods Road E & 17 Avenue",,  53.447385,-113.403309,,,0,
3151,3151,"Mill Woods Road E & 16A Avenue",,  53.444622,-113.402356,,,0,
3152,3152,"Mill Woods Road E & 18 Avenue",,  53.449275,-113.407286,,,0,
3153,3153,"Mill Woods Road E & 17 Avenue",,  53.447382,-113.402955,,,0,
3154,3154,"Mill Woods Road E & 20 Avenue",,  53.451642,-113.409489,,,0,
3155,3155,"Mill Woods Road E & 18 Avenue",,  53.449686,-113.407630,,,0,
3156,3156,"47 Street & 20 Avenue",,  53.451576,-113.413305,,,0,
3157,3157,"Mill Woods Road E & 20 Avenue",,  53.452025,-113.409946,,,0,
3158,3158,"48 Street & 19 Avenue",,  53.450172,-113.414473,,,0,
3159,3159,"47 Street & 20 Avenue",,  53.451310,-113.413897,,,0,
3160,3160,"48 Street & 17A Avenue",,  53.448386,-113.413564,,,0,
3161,3161,"48 Street & 19 Avenue",,  53.449657,-113.414559,,,0,
3162,3162,"48 Street & Mill Woods Road S",,  53.445359,-113.413159,,,0,
3163,3163,"48 Street & 17A Avenue",,  53.446948,-113.413176,,,0,
3164,3164,"48 Street & 13 Avenue",,  53.442837,-113.413339,,,0,
3165,3165,"48 Street & 13 Avenue",,  53.442334,-113.413132,,,0,
3166,3166,"45 Street & 12 Avenue",,  53.440592,-113.409507,,,0,
3167,3167,"45 Street & 12 Avenue",,  53.440308,-113.408505,,,0,
3168,3168,"39 Street & 12 Avenue",,  53.440350,-113.403892,,,0,
3169,3169,"41 Street & 12 Avenue",,  53.440231,-113.404333,,,0,
3170,3170,"37 Street & 12A Avenue",,  53.441121,-113.400018,,,0,
3171,3171,"38 Street & 12 Avenue",,  53.440440,-113.401024,,,0,
3172,3172,"37 Street & 16A Avenue",,  53.443786,-113.399166,,,0,
3173,3173,"37 Street & 12A Avenue",,  53.441549,-113.399449,,,0,
3174,3174,"37 Street & 18A Avenue",,  53.448190,-113.398255,,,0,
3175,3175,"37 Street & 16A Avenue",,  53.444249,-113.398900,,,0,
3176,3176,"38 Street & 20 Avenue",,  53.450580,-113.399750,,,0,
3177,3177,"37 Street & 18 Avenue",,  53.448088,-113.398032,,,0,
3178,3178,"41 Street & 20 Avenue",,  53.451557,-113.403821,,,0,
3179,3179,"38 Street & 20 Avenue",,  53.451098,-113.400351,,,0,
3180,3180,"Mill Woods Road E & 20 Avenue",,  53.451866,-113.408745,,,0,
3181,3181,"41 Street & 20 Avenue",,  53.451720,-113.404616,,,0,
3182,3182,"Parsons Road & 33 Avenue",,  53.466253,-113.485912,,,0,
3183,3183,"99 Street & 39 Avenue",,  53.474362,-113.485979,,,0,
3184,3184,"99 Street & 42 Avenue",,  53.478490,-113.486004,,,0,
3185,3185,"34 Street & 35A Avenue",,  53.467685,-113.392097,,,0,
3186,3186,"17 Street & Tamarack Gate",,  53.472852,-113.368501,,,0,
3187,3187,"34 Street & 38 Avenue",,  53.474176,-113.393424,,,0,
3188,3188,"34 Street & 44 Avenue",,  53.483430,-113.393469,,,0,
3189,3189,"47 Street & 23 Avenue",,  53.455249,-113.414377,,,0,
3190,3190,"50 Street & 23 Avenue",,  53.454573,-113.422860,,,0,
3191,3191,"34 Street & 43 Avenue",,  53.480868,-113.393454,,,0,
3192,3192,"Tamarack Road & 37A Avenue",,  53.473106,-113.365248,,,0,
3193,3193,"Tamarack Road & 37C Avenue",,  53.474642,-113.365337,,,0,
3194,3194,"50 Street & 23 Avenue",,  53.454781,-113.418888,,,0,
3195,3195,"28 Street & 37A Avenue",,  53.472210,-113.382003,,,0,
3196,3196,"47 Street & 23 Avenue",,  53.455429,-113.415468,,,0,
3197,3197,"99 Street & 41 Avenue",,  53.476722,-113.485986,,,0,
3198,3198,"99 Street & 36 Avenue",,  53.470522,-113.485953,,,0,
3199,3199,"97 Street & 33 Avenue",,  53.465518,-113.479658,,,0,
3201,3201,"Mill Woods Transit Centre",,  53.455776,-113.425693,,,0,
3202,3202,"Mill Woods Transit Centre",,  53.455928,-113.425935,,,0,
3203,3203,"Mill Woods Transit Centre",,  53.456051,-113.426158,,,0,
3204,3204,"Mill Woods Transit Centre",,  53.456194,-113.426386,,,0,
3205,3205,"Mill Woods Transit Centre",,  53.456302,-113.426576,,,0,
3206,3206,"Mill Woods Transit Centre",,  53.456444,-113.426825,,,0,
3207,3207,"Mill Woods Transit Centre",,  53.456578,-113.426623,,,0,
3208,3208,"Mill Woods Transit Centre",,  53.456389,-113.426323,,,0,
3209,3209,"Mill Woods Transit Centre",,  53.456250,-113.426090,,,0,
3210,3210,"Mill Woods Transit Centre",,  53.456122,-113.425874,,,0,
3211,3211,"Mill Woods Transit Centre",,  53.456009,-113.425672,,,0,
3212,3212,"Mill Woods Transit Centre",,  53.455951,-113.425369,,,0,
3213,3213,"Mill Woods Transit Centre",,  53.456166,-113.425643,,,0,
3214,3214,"Mill Woods Transit Centre",,  53.456281,-113.425838,,,0,
3215,3215,"Mill Woods Transit Centre",,  53.456428,-113.426094,,,0,
3216,3216,"Mill Woods Transit Centre",,  53.456550,-113.426297,,,0,
3217,3217,"Mill Woods Transit Centre",,  53.456166,-113.425324,,,0,
3220,3220,"76 Street & 41 Avenue",,  53.479236,-113.451978,,,0,
3221,3221,"34 Street & Kirkwood Avenue",,  53.484314,-113.393885,,,0,
3222,3222,"62 Street & Grand Meadow Crescent",,  53.476769,-113.433423,,,0,
3223,3223,"48 Street & 28 Avenue",,  53.459270,-113.417541,,,0,
3224,3224,"Mill Woods Road & Lakewood Road N",,  53.462521,-113.449995,,,0,
3225,3225,"41 Street & 38 Avenue",,  53.472542,-113.400270,,,0,
3226,3226,"50 Street & 28 Avenue",,  53.459251,-113.419874,,,0,
3227,3227,"Youville Drive E & 31 Avenue",,  53.461848,-113.423532,,,0,
3228,3228,"Mill Woods Road & Millbourne Road E",,  53.468542,-113.450387,,,0,
3229,3229,"79 Street & 28 Avenue",,  53.458766,-113.454221,,,0,
3230,3230,"49 Street & 44 Avenue",,  53.481898,-113.415003,,,0,
3231,3231,"66 Street & 38 Avenue",,  53.474404,-113.440305,,,0,
3232,3232,"Woodvale Road E & 35 Avenue",,  53.468579,-113.424715,,,0,
3233,3233,"Mill Woods Road E & 36 Avenue",,  53.466967,-113.409228,,,0,
3234,3234,"Mill Woods Road E & 26 Avenue",,  53.457576,-113.408008,,,0,
3235,3235,"73 Street & Lakewood Road N",,  53.462752,-113.445581,,,0,
3236,3236,"38 Street & 41 Avenue",,  53.476371,-113.399688,,,0,
3237,3237,"48 Street & 35 Avenue",,  53.465587,-113.415455,,,0,
3238,3238,"76 Street & 38 Avenue",,  53.474399,-113.449871,,,0,
3239,3239,"Lakewood Road E & 31 Avenue",,  53.461808,-113.440944,,,0,
3240,3240,"85 Street & Mill Woods Road",,  53.473699,-113.459094,,,0,
3241,3241,"Jefferson Road & Jackson Road",,  53.484615,-113.406104,,,0,
3242,3242,"Mill Woods Road & Millbourne Road W",,  53.474398,-113.458770,,,0,
3243,3243,"55 Street & 28 Avenue",,  53.459231,-113.424806,,,0,
3244,3244,"Youville Drive W & 28 Avenue",,  53.458726,-113.429648,,,0,
3245,3245,"Millbourne Road E & 36A Avenue",,  53.469270,-113.443790,,,0,
3246,3246,"Mill Woods Road E & 32 Avenue",,  53.461375,-113.406398,,,0,
3247,3247,"38 Street & 43 Avenue",,  53.480253,-113.398768,,,0,
3248,3248,"38 Street & 43 Avenue",,  53.479918,-113.399213,,,0,
3249,3249,"55 Street & 39 Avenue",,  53.473301,-113.421727,,,0,
3250,3250,"27 Street & 43A Avenue",,  53.481364,-113.382166,,,0,
3251,3251,"99 Street & 42 Avenue",,  53.478442,-113.486214,,,0,
3253,3253,"57 Street & 38 Avenue",,  53.472849,-113.427055,,,0,
3254,3254,"37 Street & 16A Avenue",,  53.444281,-113.399845,,,0,
3255,3255,"34 Street & 35A Avenue",,  53.467576,-113.392494,,,0,
3256,3256,"78 Street & 36 Avenue",,  53.468263,-113.452095,,,0,
3257,3257,"47 Street & 26 Avenue",,  53.457406,-113.414707,,,0,
3258,3258,"Woodvale Road W & 35A Avenue",,  53.469885,-113.433786,,,0,
3259,3259,"74 Street & Lakewood Road N",,  53.462701,-113.447127,,,0,
3260,3260,"79 Street & Lakewood Road S",,  53.455045,-113.453153,,,0,
3261,3261,"73 Street & Millbourne Road E",,  53.468543,-113.446869,,,0,
3262,3262,"37 Street & 30 Avenue",,  53.460508,-113.397936,,,0,
3263,3263,"91 Street & 23 Avenue",,  53.451966,-113.468148,,,0,
3264,3264,"67 Street & 28 Avenue",,  53.458460,-113.437055,,,0,
3265,3265,"30 Street & 41 Avenue",,  53.476932,-113.386778,,,0,
3266,3266,"Mill Woods Road E & 38 Avenue",,  53.469235,-113.409767,,,0,
3267,3267,"Jefferys Crescent & Jamha Road",,  53.484248,-113.411829,,,0,
3268,3268,"Woodvale Road E & 35 Avenue",,  53.468973,-113.423941,,,0,
3269,3269,"79 Street & Millbourne Road W",,  53.480866,-113.456554,,,0,
3270,3270,"76 Street & 40 Avenue",,  53.476188,-113.451061,,,0,
3271,3271,"84 Street & 36 Avenue",,  53.469365,-113.458531,,,0,
3272,3272,"97 Street & 31 Avenue",,  53.462866,-113.480861,,,0,
3273,3273,"92 Street & 34 Avenue",,  53.465168,-113.469659,,,0,
3274,3274,"44 Street & 41 Avenue",,  53.476354,-113.407185,,,0,
3275,3275,"44 Street & Kulawy Gate",,  53.474667,-113.406711,,,0,
3276,3276,"Jackson Road & 44 Avenue",,  53.481746,-113.411023,,,0,
3277,3277,"Lakewood Road E & 29 Avenue",,  53.459732,-113.441418,,,0,
3278,3278,"48 Street & 26 Avenue",,  53.457687,-113.415952,,,0,
3279,3279,"76 Street & Millbourne Road W",,  53.481242,-113.453115,,,0,
3280,3280,"50 Street & 38 Avenue",,  53.469932,-113.414750,,,0,
3281,3281,"76 Street & Millbourne Road W",,  53.480999,-113.452463,,,0,
3282,3282,"38 Street & 42 Avenue",,  53.479183,-113.398871,,,0,
3283,3283,"Parsons Road & 31 Avenue",,  53.462650,-113.485399,,,0,
3284,3284,"34 Street & 44 Avenue",,  53.482788,-113.393830,,,0,
3285,3285,"38 Street & 39 Avenue",,  53.473839,-113.398204,,,0,
3286,3286,"Lakewood Road W & 31 Avenue",,  53.462903,-113.460627,,,0,
3287,3287,"Woodvale Road W & 38 Avenue",,  53.474043,-113.433672,,,0,
3288,3288,"66 Street & 38 Avenue",,  53.474283,-113.437689,,,0,
3289,3289,"58 Street & Youville Drive W",,  53.464027,-113.428262,,,0,
3290,3290,"Mill Woods Road E & 16A Avenue",,  53.444646,-113.401893,,,0,
3291,3291,"Mill Woods Road & 36 Avenue",,  53.467997,-113.450612,,,0,
3292,3292,"Mill Woods Road E & 26 Avenue",,  53.458019,-113.408131,,,0,
3293,3293,"37 Street & 33 Avenue",,  53.463213,-113.398788,,,0,
3294,3294,"38 Street & Kiniski Crescent S",,  53.478297,-113.398877,,,0,
3295,3295,"Woodvale Road E & 38 Avenue",,  53.470993,-113.421302,,,0,
3296,3296,"Mill Woods Road & Millbourne Road E",,  53.468232,-113.449365,,,0,
3297,3297,"91 Street & 34 Avenue",,  53.465198,-113.464906,,,0,
3298,3298,"34 Street & 38 Avenue",,  53.473014,-113.395120,,,0,
3299,3299,"Mill Woods Road E & 38 Avenue",,  53.469088,-113.409932,,,0,
3301,3301,"17 Street & Silverberry Road",,  53.463813,-113.368730,,,0,
3302,3302,"Lakewood Road East & 28 Avenue",,  53.458525,-113.441371,,,0,
3303,3303,"32 Street & 22 Avenue",,  53.452562,-113.386500,,,0,
3304,3304,"32 Street & 21 Avenue",,  53.451369,-113.386310,,,0,
3305,3305,"32 Street & 22 Avenue",,  53.453123,-113.386269,,,0,
3306,3306,"32 Street & 21 Avenue",,  53.450928,-113.386695,,,0,
3307,3307,"102 Street & 19 Avenue",,  53.446258,-113.490653,,,0,
3308,3308,"Tamarack Road & 37C Avenue",,  53.474263,-113.365504,,,0,
3309,3309,"Lakewood Road W & 28 Avenue",,  53.458469,-113.459993,,,0,
3310,3310,"33 Street & 43 Avenue",,  53.480575,-113.392218,,,0,
3311,3311,"17 Street & Silverberry Road",,  53.463209,-113.369036,,,0,
3313,3313,"102 Street & 17 Avenue",,  53.443864,-113.491928,,,0,
3314,3314,"102 Street & 15 Avenue",,  53.442688,-113.491803,,,0,
3315,3315,"19 Street & 34 Avenue",,  53.467843,-113.372001,,,0,
3316,3316,"17 Street & 34 Avenue",,  53.467533,-113.370363,,,0,
3317,3317,"19 Street & 34 Avenue",,  53.467548,-113.372644,,,0,
3318,3318,"Wildwood Crescent & 34 Avenue",,  53.467410,-113.371579,,,0,
3319,3319,"102 Street & 13 Avenue",,  53.441281,-113.488920,,,0,
3320,3320,"Granlea Crescent E Ent & 40 Avenue",,  53.477572,-113.428294,,,0,
3321,3321,"Mill Woods Road E & 29 Avenue",,  53.460392,-113.406444,,,0,
3322,3322,"84 Street & 36 Avenue",,  53.468932,-113.457630,,,0,
3323,3323,"70 Street & Millbourne Road E",,  53.481471,-113.446926,,,0,
3324,3324,"Woodvale Road W & 34B Avenue",,  53.467986,-113.432661,,,0,
3325,3325,"62 Street & Grand Meadow Crescent",,  53.477156,-113.432911,,,0,
3326,3326,"38 Street & Kirkwood Avenue",,  53.482624,-113.401553,,,0,
3327,3327,"Lakewood Road W & 27 Avenue",,  53.457326,-113.460274,,,0,
3328,3328,"62 Street & 38 Avenue",,  53.474754,-113.433440,,,0,
3329,3329,"79 Street & Millbourne Road W",,  53.480907,-113.455289,,,0,
3330,3330,"Mill Woods Road & Lakewood Road S",,  53.456169,-113.447984,,,0,
3331,3331,"Lakewood Road E & 29 Avenue",,  53.460306,-113.440929,,,0,
3332,3332,"76 Street & 41 Avenue",,  53.477974,-113.452072,,,0,
3333,3333,"99 Street & 37 Avenue",,  53.472067,-113.486192,,,0,
3334,3334,"Mill Woods Road E & 34 Avenue",,  53.463880,-113.405993,,,0,
3335,3335,"Kirkwood Way & 43 Avenue",,  53.480416,-113.395694,,,0,
3336,3336,"79 Street & 36 Avenue",,  53.468507,-113.454774,,,0,
3337,3337,"Millbourne Road E & Lee Ridge Road S",,  53.468373,-113.447273,,,0,
3338,3338,"65 Street & 28 Avenue",,  53.458398,-113.431851,,,0,
3339,3339,"91 Street & 28 Avenue",,  53.458720,-113.464921,,,0,
3340,3340,"31A Street & 36B Avenue",,  53.470318,-113.389062,,,0,
3341,3341,"Woodvale Road W & 34B Avenue",,  53.468578,-113.433037,,,0,
3342,3342,"Millbourne Road E & 41A Avenue",,  53.479615,-113.445702,,,0,
3343,3343,"83 Street & Lakewood Road S",,  53.454021,-113.457641,,,0,
3344,3344,"30 Street & 43 Avenue",,  53.479942,-113.387993,,,0,
3345,3345,"Mill Woods Road & 37 Avenue",,  53.470905,-113.452185,,,0,
3346,3346,"37 Street & 34 Avenue",,  53.463544,-113.398264,,,0,
3347,3347,"76 Street & Millbourne Road E",,  53.482080,-113.452378,,,0,
3348,3348,"46 Street & 36 Avenue",,  53.466784,-113.411892,,,0,
3349,3349,"Mill Woods Road E & 23 Avenue",,  53.456056,-113.408935,,,0,
3350,3350,"Lakewood Road W & 28 Avenue",,  53.458748,-113.459466,,,0,
3351,3351,"41 Street & 26 Avenue",,  53.456795,-113.404312,,,0,
3352,3352,"Mill Woods Road & 37 Avenue",,  53.471153,-113.452255,,,0,
3353,3353,"55 Street & 38 Avenue",,  53.471608,-113.421665,,,0,
3354,3354,"30 Street & 43 Avenue",,  53.480418,-113.387511,,,0,
3355,3355,"50 Street & Jamha Road",,  53.484782,-113.417178,,,0,
3356,3356,"Mill Woods Road E & 20 Avenue",,  53.452313,-113.409267,,,0,
3357,3357,"Lakewood Road W & 28 Avenue",,  53.457800,-113.459875,,,0,
3358,3358,"Mill Woods Road E & 34 Avenue",,  53.464447,-113.406678,,,0,
3359,3359,"Millbourne Road E & 38 Avenue",,  53.474533,-113.446352,,,0,
3360,3360,"Youville Drive W & 29 Avenue",,  53.460307,-113.430288,,,0,
3361,3361,"83 Street & Lakewood Road S",,  53.453963,-113.456330,,,0,
3362,3362,"72 Street & Lakewood Road N",,  53.462785,-113.443342,,,0,
3363,3363,"50 Street & 38 Avenue",,  53.470327,-113.417051,,,0,
3364,3364,"Mill Woods Road E & 29 Avenue",,  53.459606,-113.407033,,,0,
3365,3365,"Mill Woods Road & Lakewood Road S",,  53.455582,-113.448214,,,0,
3366,3366,"Youville Drive W & 31 Avenue",,  53.462367,-113.432921,,,0,
3367,3367,"44 Street & 43 Avenue",,  53.479191,-113.409551,,,0,
3368,3368,"Lakewood Road W & 29 Avenue",,  53.460503,-113.460452,,,0,
3369,3369,"60 Street & Youville Drive West",,  53.463861,-113.430508,,,0,
3370,3370,"Mill Woods Road & Lakewood Road N",,  53.462223,-113.449142,,,0,
3371,3371,"Mill Woods Road & 34 Avenue",,  53.464296,-113.450714,,,0,
3372,3372,"58 Street & Youville Drive E",,  53.463899,-113.426880,,,0,
3373,3373,"Woodvale Road W & 37A Avenue",,  53.473039,-113.433520,,,0,
3374,3374,"Mill Woods Road & Lakewood Road N",,  53.462078,-113.450392,,,0,
3375,3375,"Jackson Road & Jamha Road",,  53.483230,-113.410403,,,0,
3377,3377,"82 Street & 34 Avenue",,  53.464996,-113.456186,,,0,
3378,3378,"71 Street & Millbourne Road East",,  53.468931,-113.444160,,,0,
3379,3379,"55 Street & Youville Drive East",,  53.463706,-113.424826,,,0,
3380,3380,"68 Street & 38 Avenue",,  53.474207,-113.442221,,,0,
3381,3381,"82 Street & 34 Avenue",,  53.465297,-113.457136,,,0,
3382,3382,"Millbourne Road W & 40 Avenue",,  53.476690,-113.458236,,,0,
3383,3383,"Mill Woods Road E & 36 Avenue",,  53.466747,-113.408654,,,0,
3384,3384,"34 Street & 38 Avenue",,  53.473058,-113.392259,,,0,
3385,3385,"Mill Woods Road E & 21 Avenue",,  53.454166,-113.409096,,,0,
3386,3386,"Millbourne Road E & 38 Avenue",,  53.474128,-113.445865,,,0,
3387,3387,"Jackson Road & Jamha Road",,  53.483879,-113.409218,,,0,
3388,3388,"97 Street & 31 Avenue",,  53.463309,-113.479773,,,0,
3389,3389,"Lakewood Road W & 29 Avenue",,  53.460019,-113.460200,,,0,
3390,3390,"80 Street & Knottwood Road S",,  53.443174,-113.455582,,,0,
3391,3391,"85 Street & 36 Avenue",,  53.470100,-113.459897,,,0,
3392,3392,"85 Street & Richfield Road",,  53.472271,-113.459767,,,0,
3393,3393,"Mill Woods Road & 36 Avenue",,  53.468352,-113.451190,,,0,
3394,3394,"65 Street & 28 Avenue",,  53.458387,-113.430878,,,0,
3395,3395,"Parsons Road & 33 Avenue",,  53.465287,-113.486194,,,0,
3396,3396,"Jarvis Crescent E & Jamha Road",,  53.484943,-113.413973,,,0,
3397,3397,"55 Street & 40 Avenue",,  53.475990,-113.421204,,,0,
3399,3399,"38 Street & 38A Avenue",,  53.473873,-113.398062,,,0,
3400,3400,"23 Street & 37A Avenue",,  53.472898,-113.376116,,,0,
3401,3401,"101 Street & 19 Avenue",,  53.447266,-113.487353,,,0,
3404,3404,"91 Street & 28 Avenue",,  53.458782,-113.468379,,,0,
3405,3405,"Parsons Road & 25 Avenue nearside",,  53.454159,-113.479299,,,0,
3406,3406,"50 Street & 38 Avenue",,  53.470754,-113.415420,,,0,
3407,3407,"34 Street & 28A Avenue",,  53.459135,-113.393208,,,0,
3408,3408,"19 Street & 37 Avenue",,  53.471848,-113.371610,,,0,
3409,3409,"Parsons Road & 23 Avenue",,  53.452746,-113.478691,,,0,
3410,3410,"96 Street & 28 Avenue",,  53.458731,-113.478251,,,0,
3411,3411,"23 Street & 37A Avenue",,  53.472989,-113.376970,,,0,
3412,3412,"99 Street & Parsons Road",,  53.442682,-113.481939,,,0,
3413,3413,"32 Street & Silver Berry Road",,  53.457044,-113.385422,,,0,
3414,3414,"96 Street & 28 Avenue",,  53.458703,-113.475264,,,0,
3415,3415,"50 Street & 40 Avenue",,  53.476386,-113.416769,,,0,
3416,3416,"21 Street & 37A Avenue",,  53.472602,-113.373526,,,0,
3417,3417,"31A Street & 34 Avenue",,  53.465471,-113.384249,,,0,
3418,3418,"33 Street & 28A Avenue",,  53.458575,-113.389487,,,0,
3419,3419,"34 Street & 28A Avenue",,  53.458899,-113.393881,,,0,
3420,3420,"Kaasa Road & 38 Avenue",,  53.472801,-113.397181,,,0,
3421,3421,"34 Street & 43 Avenue",,  53.480489,-113.394247,,,0,
3422,3422,"91 Street & 28 Avenue",,  53.457962,-113.466927,,,0,
3423,3423,"34 Street & 34 Avenue",,  53.463597,-113.394548,,,0,
3424,3424,"Mill Woods Road & 34 Avenue",,  53.465015,-113.451679,,,0,
3425,3425,"38 Street & 26 Avenue",,  53.456087,-113.399835,,,0,
3426,3426,"Youville Drive W & 29 Avenue",,  53.460475,-113.430597,,,0,
3427,3427,"Parsons Road & 23 Avenue",,  53.452514,-113.479263,,,0,
3428,3428,"23 Street & 38 Avenue",,  53.476724,-113.378777,,,0,
3429,3429,"79 Street & 36 Avenue",,  53.468598,-113.454684,,,0,
3430,3430,"Karl Clark Road & 20 Avenue",,  53.449772,-113.477811,,,0,
3431,3431,"82 Street & Lakewood Road N",,  53.463248,-113.456676,,,0,
3432,3432,"31A Street & 37 Avenue",,  53.471780,-113.388024,,,0,
3433,3433,"Mill Woods Road & 29 Avenue",,  53.459629,-113.448175,,,0,
3434,3434,"60 Street & Youville Drive West",,  53.463927,-113.431269,,,0,
3435,3435,"Youville Drive W & 31 Avenue",,  53.462708,-113.432389,,,0,
3436,3436,"79 Street & Lakewood Road S",,  53.455170,-113.452324,,,0,
3437,3437,"48 Street & 32 Avenue",,  53.463489,-113.415634,,,0,
3438,3438,"Millbourne Road E & 39 Avenue",,  53.474897,-113.446507,,,0,
3439,3439,"37 Street & 35 Avenue",,  53.465907,-113.399876,,,0,
3440,3440,"Parsons Road & 21 Avenue",,  53.451476,-113.482619,,,0,
3441,3441,"91 Street & 23 Avenue",,  53.452797,-113.466278,,,0,
3442,3442,"Millbourne Road E & 38 Avenue",,  53.474230,-113.446927,,,0,
3443,3443,"31A Street & 37 Avenue",,  53.471218,-113.388688,,,0,
3444,3444,"Mill Woods Road E & 26 Avenue",,  53.457779,-113.408949,,,0,
3445,3445,"Millbourne Road W & 42A Avenue",,  53.479496,-113.458780,,,0,
3446,3446,"38 Street & 43 Avenue",,  53.480526,-113.399381,,,0,
3447,3447,"31A Street & 36 Avenue",,  53.468192,-113.389269,,,0,
3448,3448,"Woodvale Road W & 35A Avenue",,  53.469385,-113.433764,,,0,
3449,3449,"Jackson Road & 44 Avenue",,  53.482030,-113.411946,,,0,
3450,3450,"38 Street & 41 Avenue",,  53.476864,-113.399395,,,0,
3451,3451,"76 Street & 40 Avenue",,  53.475661,-113.450994,,,0,
3452,3452,"Millbourne Road E & 38 Avenue",,  53.473836,-113.446506,,,0,
3453,3453,"30 Street & 42 Avenue",,  53.478619,-113.387906,,,0,
3454,3454,"Grand Meadow Crescent & 38 Avenue",,  53.473738,-113.429746,,,0,
3455,3455,"58 Street & Woodvale Road E",,  53.467310,-113.427542,,,0,
3456,3456,"30 Street & 39 Avenue",,  53.474500,-113.386015,,,0,
3457,3457,"Mill Woods Road E & 33 Avenue",,  53.462705,-113.406252,,,0,
3458,3458,"Lakewood Road W & 26 Avenue",,  53.456345,-113.461088,,,0,
3459,3459,"Jackson Road & Jamha Road",,  53.483895,-113.410914,,,0,
3460,3460,"80 Street & Lakewood Road N",,  53.462737,-113.454859,,,0,
3461,3461,"62 Street & 38 Avenue",,  53.474481,-113.434204,,,0,
3462,3462,"Youville Drive W & 28 Avenue",,  53.459200,-113.428853,,,0,
3463,3463,"91 Street & 34 Avenue",,  53.465435,-113.468100,,,0,
3464,3464,"38 Street & Kiniski Crescent N",,  53.481950,-113.401021,,,0,
3465,3465,"55 Street & 40 Avenue",,  53.475563,-113.420724,,,0,
3466,3466,"85 Street & 36 Avenue",,  53.470385,-113.459949,,,0,
3467,3467,"48 Street & 28 Avenue",,  53.459395,-113.417434,,,0,
3468,3468,"80 Street & Lakewood Road N",,  53.462256,-113.453960,,,0,
3470,3470,"48 Street & 31 Avenue",,  53.461874,-113.416301,,,0,
3471,3471,"58 Street & Woodvale Road W",,  53.467427,-113.428521,,,0,
3472,3472,"Jackson Road & Jellett Way",,  53.483713,-113.403055,,,0,
3473,3473,"30 Street & 42 Avenue",,  53.479080,-113.387940,,,0,
3474,3474,"Mill Woods Road & Lakewood Road N",,  53.461886,-113.449699,,,0,
3475,3475,"76 Street & Millbourne Road E",,  53.481317,-113.451556,,,0,
3476,3476,"55 Street & Youville Drive East",,  53.463527,-113.424250,,,0,
3477,3477,"42 Street & 36 Avenue",,  53.467505,-113.405853,,,0,
3478,3478,"Lakewood Road W & 26 Avenue",,  53.455761,-113.461709,,,0,
3479,3479,"Mill Woods Road & 34 Avenue",,  53.465517,-113.450454,,,0,
3480,3480,"50 Street & 44 Avenue",,  53.482340,-113.417971,,,0,
3481,3481,"Millbourne Road W & 42A Avenue",,  53.478958,-113.458768,,,0,
3482,3482,"92 Street & 34 Avenue",,  53.465473,-113.470741,,,0,
3483,3483,"99 Street & 36 Avenue",,  53.469612,-113.486155,,,0,
3484,3484,"46 Street & 36 Avenue",,  53.466697,-113.411053,,,0,
3485,3485,"85 Street & Lakewood Road N",,  53.463290,-113.459827,,,0,
3486,3486,"Millbourne Road E & 41A Avenue",,  53.479250,-113.445768,,,0,
3487,3487,"99 Street & 41 Avenue",,  53.476149,-113.486191,,,0,
3488,3488,"97 Street & 34 Avenue",,  53.466885,-113.478718,,,0,
3489,3489,"48 Street & 34 Avenue",,  53.464816,-113.416239,,,0,
3490,3490,"44 Street & 41 Avenue",,  53.476979,-113.407842,,,0,
3491,3491,"Jarvis Crescent W & Jamha Road",,  53.484882,-113.416743,,,0,
